experiment,exploration_steps,terminal_pipeline_id,within_lookup,lookup_rank,lookup_score,exploration_lookup
510,3,74a4f6e9-dbff-4702-a99d-82be33163cec,False,,0.0,261
510,4,74a4f6e9-dbff-4702-a99d-82be33163cec,False,,0.0,261
511,1,baa00adb-8c7c-4f36-a6ec-452192652c6e,False,,0.0,241
511,2,baa00adb-8c7c-4f36-a6ec-452192652c6e,False,,0.0,256
511,3,baa00adb-8c7c-4f36-a6ec-452192652c6e,False,,0.0,240
511,4,baa00adb-8c7c-4f36-a6ec-452192652c6e,False,,0.0,237
512,1,6d936794-7bde-43c4-9377-54487f19dd6b,False,,0.0,420
512,2,6d936794-7bde-43c4-9377-54487f19dd6b,False,,0.0,420
512,3,6d936794-7bde-43c4-9377-54487f19dd6b,False,,0.0,462
512,4,6d936794-7bde-43c4-9377-54487f19dd6b,False,,0.0,400
513,1,b85c1812-1265-475a-b721-4309d49c2049,False,,0.0,284
513,2,b85c1812-1265-475a-b721-4309d49c2049,False,,0.0,284
513,3,b85c1812-1265-475a-b721-4309d49c2049,False,,0.0,335
513,4,b85c1812-1265-475a-b721-4309d49c2049,False,,0.0,319
514,1,6ff371bc-0527-4f08-99b8-206944234575,False,,0.0,273
514,2,6ff371bc-0527-4f08-99b8-206944234575,False,,0.0,273
514,3,6ff371bc-0527-4f08-99b8-206944234575,False,,0.0,378
514,4,6ff371bc-0527-4f08-99b8-206944234575,False,,0.0,288
515,1,ae96d2e1-2ad6-4fc6-91ca-a54e09073543,False,,0.0,495
515,2,ae96d2e1-2ad6-4fc6-91ca-a54e09073543,False,,0.0,466
515,3,ae96d2e1-2ad6-4fc6-91ca-a54e09073543,False,,0.0,448
515,4,ae96d2e1-2ad6-4fc6-91ca-a54e09073543,False,,0.0,451
516,1,6cbbfc12-0bc7-4eae-8b56-0c9524892654,False,,0.0,258
516,2,6cbbfc12-0bc7-4eae-8b56-0c9524892654,False,,0.0,493
516,3,6cbbfc12-0bc7-4eae-8b56-0c9524892654,False,,0.0,327
516,4,6cbbfc12-0bc7-4eae-8b56-0c9524892654,False,,0.0,409
517,1,0cc045a4-f57d-4600-8330-d55211872716,False,,0.0,334
517,2,0cc045a4-f57d-4600-8330-d55211872716,False,,0.0,325
517,3,0cc045a4-f57d-4600-8330-d55211872716,False,,0.0,318
517,4,0cc045a4-f57d-4600-8330-d55211872716,False,,0.0,334
518,1,6f9daf56-56f2-466f-b503-8d36b1e53099,False,,0.0,266
518,2,6f9daf56-56f2-466f-b503-8d36b1e53099,False,,0.0,304
518,3,6f9daf56-56f2-466f-b503-8d36b1e53099,False,,0.0,384
518,4,6f9daf56-56f2-466f-b503-8d36b1e53099,False,,0.0,346
519,1,9f163b54-15b4-425e-bb02-5c4fa92d31c3,False,,0.0,229
519,2,9f163b54-15b4-425e-bb02-5c4fa92d31c3,False,,0.0,237
519,3,9f163b54-15b4-425e-bb02-5c4fa92d31c3,False,,0.0,229
519,4,9f163b54-15b4-425e-bb02-5c4fa92d31c3,False,,0.0,229
520,1,20b6725b-6196-4331-8781-1cf8566c08fd,False,,0.0,284
520,2,20b6725b-6196-4331-8781-1cf8566c08fd,False,,0.0,264
520,3,20b6725b-6196-4331-8781-1cf8566c08fd,False,,0.0,203
520,4,20b6725b-6196-4331-8781-1cf8566c08fd,False,,0.0,200
521,1,7a801afb-5916-48e8-a276-c480b0b19923,False,,0.0,209
521,2,7a801afb-5916-48e8-a276-c480b0b19923,True,120.0,0.4137931034482758,203
521,3,7a801afb-5916-48e8-a276-c480b0b19923,False,,0.0,221
521,4,7a801afb-5916-48e8-a276-c480b0b19923,False,,0.0,224
522,1,50cbc0a0-865e-42b0-90f9-be41e9128a89,False,,0.0,307
522,2,50cbc0a0-865e-42b0-90f9-be41e9128a89,False,,0.0,320
522,3,50cbc0a0-865e-42b0-90f9-be41e9128a89,False,,0.0,281
522,4,50cbc0a0-865e-42b0-90f9-be41e9128a89,False,,0.0,235
523,1,69575283-555f-423d-b440-3da5000a2a95,False,,0.0,271
523,2,69575283-555f-423d-b440-3da5000a2a95,False,,0.0,309
523,3,69575283-555f-423d-b440-3da5000a2a95,False,,0.0,259
523,4,69575283-555f-423d-b440-3da5000a2a95,False,,0.0,259
524,1,5071ca5d-1272-4afd-b291-f5bde02d3c7b,False,,0.0,290
524,2,5071ca5d-1272-4afd-b291-f5bde02d3c7b,False,,0.0,290
524,3,5071ca5d-1272-4afd-b291-f5bde02d3c7b,False,,0.0,234
524,4,5071ca5d-1272-4afd-b291-f5bde02d3c7b,False,,0.0,234
525,1,f34efe9b-4af3-4686-8b40-0aa37d59fe61,False,,0.0,279
525,2,f34efe9b-4af3-4686-8b40-0aa37d59fe61,False,,0.0,236
525,3,f34efe9b-4af3-4686-8b40-0aa37d59fe61,False,,0.0,294
525,4,f34efe9b-4af3-4686-8b40-0aa37d59fe61,False,,0.0,261
526,1,b4f1829e-80a9-48c2-b51e-0d6ade3d1337,False,,0.0,251
526,2,b4f1829e-80a9-48c2-b51e-0d6ade3d1337,False,,0.0,225
526,3,b4f1829e-80a9-48c2-b51e-0d6ade3d1337,False,,0.0,276
526,4,b4f1829e-80a9-48c2-b51e-0d6ade3d1337,False,,0.0,312
527,1,e68f1ec1-5539-40c5-a81d-5ac15aaaf101,False,,0.0,312
527,2,e68f1ec1-5539-40c5-a81d-5ac15aaaf101,False,,0.0,312
527,3,e68f1ec1-5539-40c5-a81d-5ac15aaaf101,False,,0.0,293
527,4,e68f1ec1-5539-40c5-a81d-5ac15aaaf101,False,,0.0,285
528,1,10b0cb9b-b202-492a-a339-3139dd2ac294,False,,0.0,273
528,2,10b0cb9b-b202-492a-a339-3139dd2ac294,False,,0.0,273
528,3,10b0cb9b-b202-492a-a339-3139dd2ac294,False,,0.0,378
528,4,10b0cb9b-b202-492a-a339-3139dd2ac294,False,,0.0,288
529,1,6e1cd6d0-90c7-4952-9d21-4274c5853e3c,True,242.0,0.3324099722991689,361
529,2,6e1cd6d0-90c7-4952-9d21-4274c5853e3c,True,248.0,0.2982954545454545,352
529,3,6e1cd6d0-90c7-4952-9d21-4274c5853e3c,False,,0.0,327
529,4,6e1cd6d0-90c7-4952-9d21-4274c5853e3c,False,,0.0,327
530,1,04c051f5-00f4-4894-8a64-d79e90ea9ef1,True,229.0,0.1162790697674418,258
530,2,04c051f5-00f4-4894-8a64-d79e90ea9ef1,True,235.0,0.0930232558139534,258
530,3,04c051f5-00f4-4894-8a64-d79e90ea9ef1,True,226.0,0.127906976744186,258
530,4,04c051f5-00f4-4894-8a64-d79e90ea9ef1,False,,0.0,223
531,1,65f6cd65-60ed-4456-aca8-e3261efc7a3e,False,,0.0,273
531,2,65f6cd65-60ed-4456-aca8-e3261efc7a3e,False,,0.0,273
531,3,65f6cd65-60ed-4456-aca8-e3261efc7a3e,False,,0.0,200
531,4,65f6cd65-60ed-4456-aca8-e3261efc7a3e,False,,0.0,235
532,1,ddaf4942-0ffb-4977-ab79-84f73cf1cfa0,False,,0.0,273
532,2,ddaf4942-0ffb-4977-ab79-84f73cf1cfa0,False,,0.0,309
532,3,ddaf4942-0ffb-4977-ab79-84f73cf1cfa0,False,,0.0,306
532,4,ddaf4942-0ffb-4977-ab79-84f73cf1cfa0,False,,0.0,290
533,1,2b4fb7e3-e4fa-4777-9d3c-d8ac2e0b9d5e,True,198.0,0.4188790560471976,339
533,2,2b4fb7e3-e4fa-4777-9d3c-d8ac2e0b9d5e,True,170.0,0.5043988269794721,341
533,3,2b4fb7e3-e4fa-4777-9d3c-d8ac2e0b9d5e,False,,0.0,231
533,4,2b4fb7e3-e4fa-4777-9d3c-d8ac2e0b9d5e,True,181.0,0.2340425531914893,235
534,1,505ac557-5863-457a-aae1-ddcdfd3f7749,False,,0.0,320
534,2,505ac557-5863-457a-aae1-ddcdfd3f7749,False,,0.0,322
534,3,505ac557-5863-457a-aae1-ddcdfd3f7749,False,,0.0,322
534,4,505ac557-5863-457a-aae1-ddcdfd3f7749,False,,0.0,276
535,1,310bb025-136c-47d0-9961-05affc3bae51,False,,0.0,302
535,2,310bb025-136c-47d0-9961-05affc3bae51,False,,0.0,265
535,3,310bb025-136c-47d0-9961-05affc3bae51,False,,0.0,265
535,4,310bb025-136c-47d0-9961-05affc3bae51,False,,0.0,216
536,1,f69b6198-79b4-43c4-801d-3355af61e9f1,True,283.0,0.1376146788990825,327
536,2,f69b6198-79b4-43c4-801d-3355af61e9f1,False,,0.0,387
536,3,f69b6198-79b4-43c4-801d-3355af61e9f1,False,,0.0,328
536,4,f69b6198-79b4-43c4-801d-3355af61e9f1,False,,0.0,211
537,1,d84a6f67-2578-44e4-abf2-f400b0b40fbc,False,,0.0,321
537,2,d84a6f67-2578-44e4-abf2-f400b0b40fbc,False,,0.0,321
537,3,d84a6f67-2578-44e4-abf2-f400b0b40fbc,False,,0.0,312
537,4,d84a6f67-2578-44e4-abf2-f400b0b40fbc,False,,0.0,312
538,1,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,341
538,2,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,341
538,3,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,365
538,4,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,306
539,1,f7d8def6-a32b-4c32-b1a3-cc71885f1d24,True,151.0,0.6503496503496503,429
539,2,f7d8def6-a32b-4c32-b1a3-cc71885f1d24,True,203.0,0.5291375291375291,429
539,3,f7d8def6-a32b-4c32-b1a3-cc71885f1d24,True,269.0,0.3752913752913753,429
539,4,f7d8def6-a32b-4c32-b1a3-cc71885f1d24,False,,0.0,457
540,1,483ad458-3d51-4b02-8b8c-1104d00df217,False,,0.0,323
540,2,483ad458-3d51-4b02-8b8c-1104d00df217,False,,0.0,293
540,3,483ad458-3d51-4b02-8b8c-1104d00df217,False,,0.0,247
540,4,483ad458-3d51-4b02-8b8c-1104d00df217,False,,0.0,211
541,1,c8ea6c84-6329-4a49-9e00-47e843abe73f,False,,0.0,285
541,2,c8ea6c84-6329-4a49-9e00-47e843abe73f,False,,0.0,294
541,3,c8ea6c84-6329-4a49-9e00-47e843abe73f,False,,0.0,294
541,4,c8ea6c84-6329-4a49-9e00-47e843abe73f,False,,0.0,421
542,1,22740f63-c095-4b5d-948e-2707a29e789d,False,,0.0,325
542,2,22740f63-c095-4b5d-948e-2707a29e789d,False,,0.0,325
542,3,22740f63-c095-4b5d-948e-2707a29e789d,False,,0.0,449
542,4,22740f63-c095-4b5d-948e-2707a29e789d,False,,0.0,446
543,1,c93be587-4975-43b8-895f-c8223a21cbab,False,,0.0,191
543,2,c93be587-4975-43b8-895f-c8223a21cbab,False,,0.0,199
543,3,c93be587-4975-43b8-895f-c8223a21cbab,False,,0.0,247
543,4,c93be587-4975-43b8-895f-c8223a21cbab,False,,0.0,281
544,1,fc6bae97-1392-4830-a936-13cb98f0b611,False,,0.0,256
544,2,fc6bae97-1392-4830-a936-13cb98f0b611,False,,0.0,280
544,3,fc6bae97-1392-4830-a936-13cb98f0b611,False,,0.0,151
544,4,fc6bae97-1392-4830-a936-13cb98f0b611,False,,0.0,224
545,1,24fe7688-55c3-42d1-a9ee-62610ed9c582,False,,0.0,277
545,2,24fe7688-55c3-42d1-a9ee-62610ed9c582,False,,0.0,277
545,3,24fe7688-55c3-42d1-a9ee-62610ed9c582,False,,0.0,295
545,4,24fe7688-55c3-42d1-a9ee-62610ed9c582,False,,0.0,269
546,1,e86751b8-4d58-4b31-96cd-589eb3de57d1,False,,0.0,195
546,2,e86751b8-4d58-4b31-96cd-589eb3de57d1,False,,0.0,268
546,3,e86751b8-4d58-4b31-96cd-589eb3de57d1,False,,0.0,264
546,4,e86751b8-4d58-4b31-96cd-589eb3de57d1,False,,0.0,221
547,1,c17871c4-a7cd-49c1-990b-d680f04f8174,False,,0.0,289
547,2,c17871c4-a7cd-49c1-990b-d680f04f8174,False,,0.0,319
547,3,c17871c4-a7cd-49c1-990b-d680f04f8174,False,,0.0,319
547,4,c17871c4-a7cd-49c1-990b-d680f04f8174,False,,0.0,237
548,1,92ace22c-354b-4240-aee8-8733cebc71fd,False,,0.0,401
548,2,92ace22c-354b-4240-aee8-8733cebc71fd,True,348.0,0.205949656750572,437
548,3,92ace22c-354b-4240-aee8-8733cebc71fd,False,,0.0,397
548,4,92ace22c-354b-4240-aee8-8733cebc71fd,True,332.0,0.2425629290617849,437
549,1,e65ad09b-9afa-42e7-ab7e-38e87447cb0b,False,,0.0,191
549,2,e65ad09b-9afa-42e7-ab7e-38e87447cb0b,False,,0.0,199
549,3,e65ad09b-9afa-42e7-ab7e-38e87447cb0b,False,,0.0,247
549,4,e65ad09b-9afa-42e7-ab7e-38e87447cb0b,False,,0.0,281
550,1,83181b14-6208-44c9-a53d-de8791acdbdb,False,,0.0,271
550,2,83181b14-6208-44c9-a53d-de8791acdbdb,False,,0.0,237
550,3,83181b14-6208-44c9-a53d-de8791acdbdb,False,,0.0,235
550,4,83181b14-6208-44c9-a53d-de8791acdbdb,False,,0.0,224
551,1,9c0d5e27-2010-4fd6-a907-10a0a4bf8614,False,,0.0,330
551,2,9c0d5e27-2010-4fd6-a907-10a0a4bf8614,False,,0.0,183
551,3,9c0d5e27-2010-4fd6-a907-10a0a4bf8614,False,,0.0,306
551,4,9c0d5e27-2010-4fd6-a907-10a0a4bf8614,True,118.0,0.6422018348623854,327
552,1,45597638-ef2e-48be-89d3-a7445851f873,False,,0.0,286
552,2,45597638-ef2e-48be-89d3-a7445851f873,False,,0.0,304
552,3,45597638-ef2e-48be-89d3-a7445851f873,False,,0.0,212
552,4,45597638-ef2e-48be-89d3-a7445851f873,False,,0.0,221
553,1,f34cb359-39c9-4129-ad48-188e216c784b,True,17.0,0.9375,256
553,2,f34cb359-39c9-4129-ad48-188e216c784b,True,33.0,0.8693877551020408,245
553,3,f34cb359-39c9-4129-ad48-188e216c784b,True,28.0,0.9010989010989012,273
553,4,f34cb359-39c9-4129-ad48-188e216c784b,False,,0.0,151
554,1,095f5f9a-7e42-4980-9b41-20d98a39651b,False,,0.0,332
554,2,095f5f9a-7e42-4980-9b41-20d98a39651b,False,,0.0,318
554,3,095f5f9a-7e42-4980-9b41-20d98a39651b,False,,0.0,318
554,4,095f5f9a-7e42-4980-9b41-20d98a39651b,False,,0.0,330
555,1,8749b8c3-f062-4393-86a0-f49d4505ddc5,False,,0.0,211
555,2,8749b8c3-f062-4393-86a0-f49d4505ddc5,False,,0.0,206
555,3,8749b8c3-f062-4393-86a0-f49d4505ddc5,False,,0.0,206
555,4,8749b8c3-f062-4393-86a0-f49d4505ddc5,False,,0.0,233
556,1,94388071-174a-4405-8fdf-4ddbd3c92b18,False,,0.0,276
556,2,94388071-174a-4405-8fdf-4ddbd3c92b18,False,,0.0,239
556,3,94388071-174a-4405-8fdf-4ddbd3c92b18,False,,0.0,290
556,4,94388071-174a-4405-8fdf-4ddbd3c92b18,False,,0.0,293
557,1,7908c39b-9408-4a2a-b28b-53abd064338f,False,,0.0,283
557,2,7908c39b-9408-4a2a-b28b-53abd064338f,False,,0.0,293
557,3,7908c39b-9408-4a2a-b28b-53abd064338f,False,,0.0,334
557,4,7908c39b-9408-4a2a-b28b-53abd064338f,False,,0.0,280
558,1,ad729b98-bb2b-4277-8136-573a877e1b86,False,,0.0,253
558,2,ad729b98-bb2b-4277-8136-573a877e1b86,False,,0.0,256
558,3,ad729b98-bb2b-4277-8136-573a877e1b86,False,,0.0,288
558,4,ad729b98-bb2b-4277-8136-573a877e1b86,False,,0.0,262
559,1,76c31800-9701-4ab7-8984-aba54b04e0e6,False,,0.0,293
559,2,76c31800-9701-4ab7-8984-aba54b04e0e6,False,,0.0,237
559,3,76c31800-9701-4ab7-8984-aba54b04e0e6,False,,0.0,235
559,4,76c31800-9701-4ab7-8984-aba54b04e0e6,False,,0.0,224
560,1,510fe4c6-845c-4aec-8c68-3e9c7813a340,True,17.0,0.9223300970873788,206
560,2,510fe4c6-845c-4aec-8c68-3e9c7813a340,True,21.0,0.9029126213592232,206
560,3,510fe4c6-845c-4aec-8c68-3e9c7813a340,True,23.0,0.8905472636815921,201
560,4,510fe4c6-845c-4aec-8c68-3e9c7813a340,True,17.0,0.9203980099502488,201
561,1,a03d2ecb-50cb-407f-b70f-71436e341ddf,False,,0.0,285
561,2,a03d2ecb-50cb-407f-b70f-71436e341ddf,False,,0.0,236
561,3,a03d2ecb-50cb-407f-b70f-71436e341ddf,False,,0.0,299
561,4,a03d2ecb-50cb-407f-b70f-71436e341ddf,False,,0.0,266
562,1,cbef877a-8c33-4d98-a470-3912001fbdc9,False,,0.0,290
562,2,cbef877a-8c33-4d98-a470-3912001fbdc9,False,,0.0,290
562,3,cbef877a-8c33-4d98-a470-3912001fbdc9,False,,0.0,287
562,4,cbef877a-8c33-4d98-a470-3912001fbdc9,False,,0.0,239
563,1,13094598-f320-478e-828b-730ac75bb642,False,,0.0,253
563,2,13094598-f320-478e-828b-730ac75bb642,False,,0.0,210
563,3,13094598-f320-478e-828b-730ac75bb642,False,,0.0,223
563,4,13094598-f320-478e-828b-730ac75bb642,False,,0.0,296
564,1,43bee9d1-f1b8-479f-beb5-c0348fd95184,False,,0.0,253
564,2,43bee9d1-f1b8-479f-beb5-c0348fd95184,False,,0.0,257
564,3,43bee9d1-f1b8-479f-beb5-c0348fd95184,False,,0.0,253
564,4,43bee9d1-f1b8-479f-beb5-c0348fd95184,False,,0.0,253
565,1,7a5e40d5-5149-4f94-b4c1-3f22e359f63f,False,,0.0,291
565,2,7a5e40d5-5149-4f94-b4c1-3f22e359f63f,False,,0.0,265
565,3,7a5e40d5-5149-4f94-b4c1-3f22e359f63f,False,,0.0,390
565,4,7a5e40d5-5149-4f94-b4c1-3f22e359f63f,False,,0.0,466
566,1,ebc6ee15-4599-434a-958d-f9aad24c16df,False,,0.0,325
566,2,ebc6ee15-4599-434a-958d-f9aad24c16df,False,,0.0,325
566,3,ebc6ee15-4599-434a-958d-f9aad24c16df,False,,0.0,253
566,4,ebc6ee15-4599-434a-958d-f9aad24c16df,False,,0.0,438
567,1,291659fc-449e-4b8e-8441-2b454252279e,True,75.0,0.7508417508417509,297
567,2,291659fc-449e-4b8e-8441-2b454252279e,True,41.0,0.8534798534798534,273
567,3,291659fc-449e-4b8e-8441-2b454252279e,True,21.0,0.9078341013824884,217
567,4,291659fc-449e-4b8e-8441-2b454252279e,True,6.0,0.9787234042553192,235
568,1,78c03b6e-5609-4e7f-9427-97984a70ce48,False,,0.0,324
568,2,78c03b6e-5609-4e7f-9427-97984a70ce48,False,,0.0,281
568,3,78c03b6e-5609-4e7f-9427-97984a70ce48,False,,0.0,281
568,4,78c03b6e-5609-4e7f-9427-97984a70ce48,False,,0.0,311
569,1,6e2ca99a-e5ea-403c-80c7-a59491bb8f92,True,174.0,0.6303418803418803,468
569,2,6e2ca99a-e5ea-403c-80c7-a59491bb8f92,True,118.0,0.7139364303178484,409
569,3,6e2ca99a-e5ea-403c-80c7-a59491bb8f92,False,,0.0,235
569,4,6e2ca99a-e5ea-403c-80c7-a59491bb8f92,False,,0.0,224
570,1,739533db-d740-4da6-bc2a-365e969e0e8e,False,,0.0,287
570,2,739533db-d740-4da6-bc2a-365e969e0e8e,False,,0.0,304
570,3,739533db-d740-4da6-bc2a-365e969e0e8e,False,,0.0,304
570,4,739533db-d740-4da6-bc2a-365e969e0e8e,False,,0.0,332
571,1,0025010b-b440-4c93-b2b5-98a982862701,True,1.0,1.0,380
571,2,0025010b-b440-4c93-b2b5-98a982862701,False,,0.0,205
571,3,0025010b-b440-4c93-b2b5-98a982862701,False,,0.0,182
571,4,0025010b-b440-4c93-b2b5-98a982862701,False,,0.0,211
572,1,9cfd78f1-ae31-4f6c-a694-eb72595bf2e0,True,17.0,0.933609958506224,241
572,2,9cfd78f1-ae31-4f6c-a694-eb72595bf2e0,True,5.0,0.983739837398374,246
572,3,9cfd78f1-ae31-4f6c-a694-eb72595bf2e0,True,221.0,0.3623188405797101,345
572,4,9cfd78f1-ae31-4f6c-a694-eb72595bf2e0,False,,0.0,364
573,1,43220ae4-5b8f-4432-a424-50f566138306,False,,0.0,310
573,2,43220ae4-5b8f-4432-a424-50f566138306,False,,0.0,217
573,3,43220ae4-5b8f-4432-a424-50f566138306,False,,0.0,235
573,4,43220ae4-5b8f-4432-a424-50f566138306,False,,0.0,224
574,1,396b4f5a-98c9-4226-98c9-01ca19e7968e,False,,0.0,351
574,2,396b4f5a-98c9-4226-98c9-01ca19e7968e,False,,0.0,307
574,3,396b4f5a-98c9-4226-98c9-01ca19e7968e,False,,0.0,325
574,4,396b4f5a-98c9-4226-98c9-01ca19e7968e,False,,0.0,387
575,1,1482c33a-688a-4dba-a620-c355c0427592,False,,0.0,264
575,2,1482c33a-688a-4dba-a620-c355c0427592,False,,0.0,235
575,3,1482c33a-688a-4dba-a620-c355c0427592,False,,0.0,248
575,4,1482c33a-688a-4dba-a620-c355c0427592,False,,0.0,223
576,1,e81fa7a5-6508-46b7-b03d-80367ddeea62,False,,0.0,331
576,2,e81fa7a5-6508-46b7-b03d-80367ddeea62,False,,0.0,315
576,3,e81fa7a5-6508-46b7-b03d-80367ddeea62,False,,0.0,331
576,4,e81fa7a5-6508-46b7-b03d-80367ddeea62,False,,0.0,315
577,1,6ea6f292-2dc4-42af-88a7-342caa3efea4,False,,0.0,370
577,2,6ea6f292-2dc4-42af-88a7-342caa3efea4,True,115.0,0.632258064516129,310
577,3,6ea6f292-2dc4-42af-88a7-342caa3efea4,False,,0.0,235
577,4,6ea6f292-2dc4-42af-88a7-342caa3efea4,False,,0.0,224
578,1,f510689e-4e04-4c1d-a510-48c93d368856,False,,0.0,314
578,2,f510689e-4e04-4c1d-a510-48c93d368856,False,,0.0,268
578,3,f510689e-4e04-4c1d-a510-48c93d368856,False,,0.0,268
578,4,f510689e-4e04-4c1d-a510-48c93d368856,False,,0.0,268
579,1,2a20ca97-015a-470e-b3d0-0e52bbbf3c17,False,,0.0,290
579,2,2a20ca97-015a-470e-b3d0-0e52bbbf3c17,False,,0.0,290
579,3,2a20ca97-015a-470e-b3d0-0e52bbbf3c17,False,,0.0,287
579,4,2a20ca97-015a-470e-b3d0-0e52bbbf3c17,False,,0.0,239
580,1,639d3c2a-c485-46a2-b912-f61fb77793ea,False,,0.0,451
580,2,639d3c2a-c485-46a2-b912-f61fb77793ea,False,,0.0,369
580,3,639d3c2a-c485-46a2-b912-f61fb77793ea,False,,0.0,268
580,4,639d3c2a-c485-46a2-b912-f61fb77793ea,True,12.0,0.9508928571428572,224
581,1,242f3579-f7e6-4700-853d-a4ecdd1fb45b,False,,0.0,257
581,2,242f3579-f7e6-4700-853d-a4ecdd1fb45b,False,,0.0,255
581,3,242f3579-f7e6-4700-853d-a4ecdd1fb45b,False,,0.0,286
581,4,242f3579-f7e6-4700-853d-a4ecdd1fb45b,False,,0.0,291
582,1,faca3f45-f534-4a7a-a273-90b4be34e99b,False,,0.0,341
582,2,faca3f45-f534-4a7a-a273-90b4be34e99b,False,,0.0,341
582,3,faca3f45-f534-4a7a-a273-90b4be34e99b,False,,0.0,365
582,4,faca3f45-f534-4a7a-a273-90b4be34e99b,False,,0.0,306
583,1,34c9cf21-d864-4d5a-9628-e3097ac5b50a,False,,0.0,329
583,2,34c9cf21-d864-4d5a-9628-e3097ac5b50a,False,,0.0,297
583,3,34c9cf21-d864-4d5a-9628-e3097ac5b50a,False,,0.0,372
583,4,34c9cf21-d864-4d5a-9628-e3097ac5b50a,False,,0.0,305
584,1,ba34f80b-90cd-4468-b97b-22cbbc46ea00,False,,0.0,269
584,2,ba34f80b-90cd-4468-b97b-22cbbc46ea00,False,,0.0,275
584,3,ba34f80b-90cd-4468-b97b-22cbbc46ea00,False,,0.0,302
584,4,ba34f80b-90cd-4468-b97b-22cbbc46ea00,False,,0.0,302
585,1,38f7b852-d757-42d0-a1ee-0b2a1b00f014,False,,0.0,197
585,2,38f7b852-d757-42d0-a1ee-0b2a1b00f014,False,,0.0,245
585,3,38f7b852-d757-42d0-a1ee-0b2a1b00f014,False,,0.0,230
585,4,38f7b852-d757-42d0-a1ee-0b2a1b00f014,True,176.0,0.3727598566308244,279
586,1,3c971f49-5d80-42ca-8593-5db4e04a6be2,False,,0.0,277
586,2,3c971f49-5d80-42ca-8593-5db4e04a6be2,False,,0.0,301
586,3,3c971f49-5d80-42ca-8593-5db4e04a6be2,False,,0.0,305
586,4,3c971f49-5d80-42ca-8593-5db4e04a6be2,False,,0.0,278
587,1,0f573920-0849-45bd-84b5-b6c5d7a644d4,True,206.0,0.2832167832167832,286
587,2,0f573920-0849-45bd-84b5-b6c5d7a644d4,False,,0.0,291
587,3,0f573920-0849-45bd-84b5-b6c5d7a644d4,False,,0.0,291
587,4,0f573920-0849-45bd-84b5-b6c5d7a644d4,False,,0.0,217
588,1,7cab34ab-e111-4f44-8bf6-e309487f6918,False,,0.0,228
588,2,7cab34ab-e111-4f44-8bf6-e309487f6918,False,,0.0,218
588,3,7cab34ab-e111-4f44-8bf6-e309487f6918,False,,0.0,198
588,4,7cab34ab-e111-4f44-8bf6-e309487f6918,False,,0.0,327
589,1,78480d7d-bdc9-4274-97b5-814174c05d5f,False,,0.0,339
589,2,78480d7d-bdc9-4274-97b5-814174c05d5f,False,,0.0,339
589,3,78480d7d-bdc9-4274-97b5-814174c05d5f,False,,0.0,339
589,4,78480d7d-bdc9-4274-97b5-814174c05d5f,False,,0.0,327
590,1,beb52dca-3978-4ab6-8045-744bc5ed1840,False,,0.0,247
590,2,beb52dca-3978-4ab6-8045-744bc5ed1840,False,,0.0,238
590,3,beb52dca-3978-4ab6-8045-744bc5ed1840,False,,0.0,242
590,4,beb52dca-3978-4ab6-8045-744bc5ed1840,False,,0.0,257
591,1,21c92178-3bbf-4d09-a2b2-7f90d8bfd405,True,73.0,0.7131474103585658,251
591,2,21c92178-3bbf-4d09-a2b2-7f90d8bfd405,True,81.0,0.7153024911032029,281
591,3,21c92178-3bbf-4d09-a2b2-7f90d8bfd405,False,,0.0,404
591,4,21c92178-3bbf-4d09-a2b2-7f90d8bfd405,False,,0.0,409
592,1,013dc4ce-7932-4635-b13d-e781a16ac317,True,147.0,0.3865546218487395,238
592,2,013dc4ce-7932-4635-b13d-e781a16ac317,False,,0.0,346
592,3,013dc4ce-7932-4635-b13d-e781a16ac317,False,,0.0,318
592,4,013dc4ce-7932-4635-b13d-e781a16ac317,False,,0.0,199
593,1,2a36bf83-fcf2-475e-bea9-e2073ec3ce42,False,,0.0,429
593,2,2a36bf83-fcf2-475e-bea9-e2073ec3ce42,False,,0.0,429
593,3,2a36bf83-fcf2-475e-bea9-e2073ec3ce42,False,,0.0,429
593,4,2a36bf83-fcf2-475e-bea9-e2073ec3ce42,False,,0.0,429
594,1,aac33e0b-621f-4998-8a65-b0f56cbb7c9b,False,,0.0,283
594,2,aac33e0b-621f-4998-8a65-b0f56cbb7c9b,False,,0.0,293
594,3,aac33e0b-621f-4998-8a65-b0f56cbb7c9b,False,,0.0,334
594,4,aac33e0b-621f-4998-8a65-b0f56cbb7c9b,False,,0.0,280
595,1,ffc62f7b-6bd0-4f4b-894f-eb4e456f287c,False,,0.0,276
595,2,ffc62f7b-6bd0-4f4b-894f-eb4e456f287c,False,,0.0,409
595,3,ffc62f7b-6bd0-4f4b-894f-eb4e456f287c,False,,0.0,235
595,4,ffc62f7b-6bd0-4f4b-894f-eb4e456f287c,False,,0.0,224
596,1,4be43a4d-41c4-4228-906e-63efc2520460,True,48.0,0.7982832618025751,233
596,2,4be43a4d-41c4-4228-906e-63efc2520460,True,20.0,0.9184549356223176,233
596,3,4be43a4d-41c4-4228-906e-63efc2520460,True,18.0,0.927038626609442,233
