experiment,exploration_steps,type_of_similarity,partial_pipeline_id,min_to_terminal_similarity,max_to_terminal_similarity,explanation_satisfied
34,2,cosine,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.9855039595209474,0.6406787113473321,True
34,2,euclidian,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.13871843834084124,0.8504997162556641,False
34,3,manhattan,06b9ce39-fe83-42a2-9d86-0e6b876865e0,5.446212990920685,26.597152377229122,False
34,3,cosine,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.9895752353056966,0.6309593528961394,True
34,3,euclidian,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.1775309686401868,0.8499807419051449,False
34,4,manhattan,06b9ce39-fe83-42a2-9d86-0e6b876865e0,5.789595584214908,26.554336426909344,False
34,4,cosine,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.9887560079025253,0.6320016691308398,True
34,4,euclidian,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.17200325579194822,0.8571097415907981,False
34,5,manhattan,06b9ce39-fe83-42a2-9d86-0e6b876865e0,4.687784421227661,26.55760050408253,False
34,5,cosine,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.9835709466312836,0.6354998157173921,True
34,5,euclidian,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.15247870757775484,0.859618864773146,False
34,6,manhattan,06b9ce39-fe83-42a2-9d86-0e6b876865e0,4.557099183430182,26.63411689486884,False
34,6,cosine,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.9839575648157538,0.6381856201831568,True
34,6,euclidian,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.1538698223539647,0.8607469629928185,False
34,7,manhattan,06b9ce39-fe83-42a2-9d86-0e6b876865e0,4.658078547039622,26.627092895690566,False
34,7,cosine,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.9890315848222019,0.6362436067133906,True
34,7,euclidian,06b9ce39-fe83-42a2-9d86-0e6b876865e0,0.13613149295069693,0.8517723355659716,False
35,1,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,26.28087516137157,5.043866451744179,True
35,1,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.6454625377234838,0.9868696067456812,False
35,1,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8437733303928533,0.1649067029052993,True
35,2,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,2.600378906347032,4.997473515284582,False
35,2,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.6312246296316594,0.9775327123586369,False
35,2,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8445586820227898,0.166152750117463,True
35,3,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,26.68819457467316,6.117560718221284,True
35,3,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.645549134767206,0.9865083553271058,False
35,3,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8436208824734147,0.12068985379420356,True
35,4,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,26.727042984116906,6.612169139216348,True
35,4,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.6294128537531664,0.9794301903248941,False
35,4,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8599822206057761,0.20218310456894845,True
35,5,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,26.549507121840634,5.576379184351026,True
35,5,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.643279213135758,0.9852954265260307,False
35,5,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8552818758404955,0.20571468721530517,True
35,6,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,26.86759957321692,6.921109586184684,True
35,6,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.6309375705062337,0.9766819190497235,False
35,6,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8416417371669892,0.1762145903207747,True
35,7,manhattan,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,26.330764373952206,4.0937164988054064,True
35,7,cosine,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.638418733423036,0.982141358618671,False
35,7,euclidian,05e237bf-f232-4c5f-b7a7-97297ba5b4d5,0.8586382728552056,0.22132951445866655,True
36,1,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.053219526311295,3.3646746818485553,True
36,1,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.974849300009666,0.9934789325366716,False
36,1,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.22985923979944092,0.1208305570393386,True
36,2,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.366730603593169,3.5044682186598948,True
36,2,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.9765841648416155,0.9868388805992491,False
36,2,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.24298228836487157,0.8471776099313306,False
36,3,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.1223398390138755,4.595771882344707,True
36,3,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.9837678576446227,0.9837973239614671,False
36,3,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.18373639713745268,0.17978667412466157,True
36,4,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.3511839902057545,26.433635412110107,False
36,4,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.9744598875362098,0.988939212478195,False
36,4,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.2131520554689206,0.12807523021695416,True
36,5,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.131187412406689,5.438899041047989,True
36,5,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.9878890818216771,0.9828370997248265,True
36,5,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.21741441179610724,0.8437173540423131,False
36,6,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.385670033007045,5.134586616917659,True
36,6,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.9731281446254554,0.9849670273436414,False
36,6,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.2248480986275448,0.14999822344651945,True
36,7,manhattan,0684bc5e-75b5-40ae-afa5-4b39dd595a58,7.360009962601907,4.801065098450636,True
36,7,cosine,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.9722607857085875,0.9871185126917262,False
36,7,euclidian,0684bc5e-75b5-40ae-afa5-4b39dd595a58,0.1610488032134789,0.20783428682155852,False
37,1,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,3.9725556482571847,26.32059695929331,False
37,1,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9911049877445701,0.6359811352181592,True
37,1,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.09759046247696679,0.8427081970827716,False
37,2,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,3.57835407139828,26.380281741129238,False
37,2,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9947096678178733,0.6381350465915132,True
37,2,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.1152037157340378,0.8435073337053416,False
37,3,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,5.560797623787494,26.50668393293381,False
37,3,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9928415742007257,0.6404427319403222,True
37,3,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.12115055063929207,0.8414544074074125,False
37,4,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,3.732288712182708,26.38688387772845,False
37,4,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9832539663447699,0.6330663246279101,True
37,4,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.1716734339326835,0.8581646738607348,False
37,5,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,3.9035317544503414,26.411005696251323,False
37,5,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9853731240426528,0.6360170832208097,True
37,5,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.16262088330681104,0.8544955113434929,False
37,6,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,5.566621075764488,26.528945314626526,False
37,6,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9863525626905056,0.6395985877465735,True
37,6,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.18336477315920352,0.8565047194405234,False
37,7,manhattan,01e28475-90b7-4232-8ed2-90ca489cc075,6.02073032055614,26.605843987862045,False
37,7,cosine,01e28475-90b7-4232-8ed2-90ca489cc075,0.9838569655742835,0.6330224559066701,True
37,7,euclidian,01e28475-90b7-4232-8ed2-90ca489cc075,0.17847816593449306,0.8578353399276629,False
38,1,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,5.940161235157575,6.892410982037745,False
38,1,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.9831593410665769,0.9741099941010475,True
38,1,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.18882288363411673,0.2246608568826382,False
38,2,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,26.807687106836056,7.0163722832676285,True
38,2,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.9753899867483334,0.9630625776667113,True
38,2,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.19506099734060464,0.20284553143387637,False
38,3,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,6.248491924844984,7.526015950641067,False
38,3,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.9808973756071581,0.9699145725140769,True
38,3,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.15330477723213481,0.21924384029850005,False
38,4,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,5.680864579023364,7.761326570748224,False
38,4,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.9772889094672702,0.9656849139456412,True
38,4,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.19823333097436155,0.22070981173113982,False
38,5,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,6.215003879680808,6.760911099412169,False
38,5,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.9805318696385489,0.9737901498205409,True
38,5,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.22245968448849043,0.24129082420994616,False
38,6,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,6.3997091864694085,7.336426355804633,False
38,6,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.9806491511768988,0.9779045212542226,True
38,6,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.14914404135679163,0.21250965238897712,False
38,7,manhattan,012be97d-278c-473c-a3ce-db074c3f8e78,5.043032116464474,7.039803180387025,False
38,7,cosine,012be97d-278c-473c-a3ce-db074c3f8e78,0.985153045283843,0.9770282179783606,True
38,7,euclidian,012be97d-278c-473c-a3ce-db074c3f8e78,0.8543623002239955,0.255709904296855,True
39,1,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,3.9403534957000375,4.228780021459897,False
39,1,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9920141923292625,0.99090297967034,True
39,1,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12217458689374952,0.14124621177848676,False
39,2,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,3.6427841123168037,3.924805462752829,False
39,2,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9936527559935354,0.9917339465949225,True
39,2,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12582271068262138,0.13661777538042919,False
39,3,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,3.936724524451165,4.107034671609199,False
39,3,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9921993322443422,0.9905992141986044,True
39,3,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12809912864051204,0.13697772942151346,False
39,4,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,3.6992819370864254,3.9867933570051264,False
39,4,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9912176755214357,0.9902321087762885,True
39,4,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12568253713802974,0.11929441895750255,True
39,5,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,3.7812323171345383,4.006825653361091,False
39,5,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9915645568212467,0.9894072339626019,True
39,5,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12034262203366701,0.13939945891445446,False
39,6,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,3.7812323171345383,4.006825653361091,False
39,6,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9939136805909963,0.9907328133655291,True
39,6,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12942062622678427,0.13734982212384048,False
39,7,manhattan,029ab3ec-0fc4-4363-a673-70011fd6d4e0,4.031285365427266,4.379249041115145,False
39,7,cosine,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.9921019499493048,0.9928844210022605,False
39,7,euclidian,029ab3ec-0fc4-4363-a673-70011fd6d4e0,0.12889198306353977,0.14609624455896547,False
40,1,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,7.0261941253043005,26.840076023879192,False
40,1,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.9747864312544419,0.6281851827983734,True
40,1,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.22455987172491748,0.8623395991702,False
40,2,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,7.849433109131496,26.61112918840945,False
40,2,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.9674110316010298,0.6444765701768966,True
40,2,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.24494093481137966,0.8435140828549996,False
40,3,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,7.664122528271946,26.42797101586484,False
40,3,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.9687292401972052,0.6446374629359483,True
40,3,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.25744674292118747,0.85140993197937,False
40,4,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,7.864498271777734,26.29573805097914,False
40,4,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.9769596764919167,0.6318216067976667,True
40,4,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.19084061612120978,0.8568751891984716,False
40,5,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,26.53912774924538,26.53912774924538,False
40,5,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.976547148822693,0.6490999515753783,True
40,5,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.2134411148302521,0.85821459459879,False
40,6,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,7.358819400805487,26.619741955001473,False
40,6,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.9677551872722685,0.6416410085631981,True
40,6,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.8599301478881722,0.8599301478881722,False
40,7,manhattan,021c1bae-c075-429d-b7ee-21b1ddc3693c,5.318382257709345,26.558696022096683,False
40,7,cosine,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.9901818409698382,0.6344699543642814,True
40,7,euclidian,021c1bae-c075-429d-b7ee-21b1ddc3693c,0.2061384058588633,0.8618838331792166,False
41,1,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.401020500226423,26.401020500226423,False
41,1,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.64561969711395,0.64561969711395,False
41,1,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.841966385486927,0.8419712430289997,False
41,2,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.544849190105197,26.544849190105197,False
41,2,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.6431896140402602,0.6431896140402602,False
41,2,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.8448855399212244,0.8448855399212244,False
41,3,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.673517629983508,26.673517629983508,False
41,3,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.6436880889211992,0.6436880889211992,False
41,3,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.8404520630597138,0.8404387118439782,True
41,4,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.296509180809608,26.296509180809608,False
41,4,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.6341811099296112,0.6341811099296112,False
41,4,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.8512336783740145,0.8512336783740145,False
41,5,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.577895412335238,26.577895412335238,False
41,5,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.6460488232365532,0.6460488232365532,False
41,5,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.8559871754176318,0.8559871754176318,False
41,6,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.93082699724505,26.93082699724505,False
41,6,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.636085882019225,0.636085882019225,False
41,6,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.8407931592650738,0.8407931592650738,False
41,7,manhattan,028cd759-5e49-4ec0-832a-7ce2bbd64d81,26.476892814671828,26.476892814671828,False
41,7,cosine,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.6331822892494189,0.6331822892494189,False
41,7,euclidian,028cd759-5e49-4ec0-832a-7ce2bbd64d81,0.8460723469304191,0.8460723469304191,False
43,1,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.892332368848656,27.0226131679442,False
43,1,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9821166560603838,0.6214889627944677,True
43,1,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18912083372176158,0.8700701350785836,False
43,2,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.8912611568495095,27.019790328855606,False
43,2,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9821166560603838,0.6215012849859876,True
43,2,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18917156148845057,0.8699635884220038,False
43,3,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.89256824972108,27.01987465625416,False
43,3,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9821166560603838,0.6214889627944677,True
43,3,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18916963034691625,0.8700701350785836,False
43,4,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.898847047415984,27.025607815972307,False
43,4,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9821336479719834,0.6215046104124892,True
43,4,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18930373579656384,0.8702234896482349,False
43,5,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.89256824972108,27.01987465625416,False
43,5,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9821166560603838,0.6214889627944677,True
43,5,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18929695858189072,0.8700701350785836,False
43,6,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.89256824972108,27.01987465625416,False
43,6,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9821166560603838,0.6214889627944677,True
43,6,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18912083372176158,0.8700701350785836,False
43,7,manhattan,056e0975-7734-45a6-bcbb-587371d15c7b,5.89256824972108,27.01987465625416,False
43,7,cosine,056e0975-7734-45a6-bcbb-587371d15c7b,0.9820840924179373,0.6212515325918375,True
43,7,euclidian,056e0975-7734-45a6-bcbb-587371d15c7b,0.18912083372176158,0.8700701350785836,False
45,1,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,3.8988395805040454,26.760938402512693,False
45,1,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.9919913906974374,0.6289313670182012,True
45,1,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.12661462826331063,0.8588070967079079,False
45,2,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,3.919830920138338,26.585313296605364,False
45,2,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.991000986195419,0.6351207315279148,True
45,2,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.12374769213553063,0.8569211328290005,False
45,3,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,4.608990519165673,26.614842022323046,False
45,3,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.9896971571976514,0.6293601890502198,True
45,3,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.14142733992166223,0.8593430452905333,False
45,4,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,4.4451780908348155,26.67031561601243,False
45,4,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.9899380502954993,0.634582485365873,True
45,4,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.13470248817227246,0.8574939857633619,False
45,5,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,4.170880611304256,26.688006684475113,False
45,5,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.9913311088518848,0.6356297187207127,True
45,5,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.15080158174574815,0.8570393459667812,False
45,6,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,4.450769795370434,26.56739641826198,False
45,6,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.99124808538473,0.6367623357489978,True
45,6,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.1450176236402634,0.8572525643250016,False
45,7,manhattan,029560cb-e56b-4132-be32-0dae2ec776df,4.4676052136746875,26.641906882419335,False
45,7,cosine,029560cb-e56b-4132-be32-0dae2ec776df,0.9883717440169447,0.6274282906507705,True
45,7,euclidian,029560cb-e56b-4132-be32-0dae2ec776df,0.13463008060853082,0.8571956259246354,False
47,1,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.742569239124805,26.742569239124805,False
47,1,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6296616207051776,0.6296616207051776,False
47,1,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8586396525530278,0.8586396525530278,False
47,2,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.761634400397725,26.761634400397725,False
47,2,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6239741202775534,0.6239741202775534,False
47,2,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8606638364289657,0.8606638364289657,False
47,3,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.68566609681966,26.68566609681966,False
47,3,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6339424359260604,0.6339424359260604,False
47,3,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8536558789192645,0.8536558789192645,False
47,4,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.739321082904553,26.739321082904553,False
47,4,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6346965200698184,0.6346965200698184,False
47,4,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8583773649390833,0.8583773649390833,False
47,5,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.71976935820703,26.71976935820703,False
47,5,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6301118045611499,0.6301118045611499,False
47,5,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8592872325405251,0.859288363049601,False
47,6,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.672197895817135,26.672197895817135,False
47,6,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6328164631702704,0.6328164631702704,False
47,6,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8576024776016292,0.8576024776016292,False
47,7,manhattan,01930d5c-1c8f-41dc-afb9-e10822f9f900,26.912638104339294,26.912638104339294,False
47,7,cosine,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.6324863059070407,0.6324863059070407,False
47,7,euclidian,01930d5c-1c8f-41dc-afb9-e10822f9f900,0.8567439543446655,0.8567439543446655,False
48,1,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.343183730450164,26.343183730450164,False
48,1,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.6393840263283762,0.6393840263283762,False
48,1,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.8494899346784084,0.8494899346784084,False
48,2,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.522287865474482,26.522287865474482,False
48,2,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.9827364861139254,0.6415753945801772,True
48,2,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.8441408588384459,0.8441297431197633,True
48,3,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.403516888845388,26.403516888845388,False
48,3,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.6304228686254032,0.6304228686254032,False
48,3,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.8592921216078667,0.8592921216078667,False
48,4,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.232103243116853,26.232103243116853,False
48,4,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.6309478362106749,0.6309478362106749,False
48,4,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.8550781408246676,0.8550781408246676,False
48,5,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.671316023193413,26.671316023193413,False
48,5,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.641206072359649,0.641206072359649,False
48,5,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.847476155393683,0.847476155393683,False
48,6,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.41597718374669,26.41609306814837,False
48,6,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.6378388190844996,0.6378388190844996,False
48,6,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.8506977697499912,0.8506977697499912,False
48,7,manhattan,058bbea3-7efe-4879-b977-c3bc29b0b7fc,26.378277389979758,26.378338928100334,False
48,7,cosine,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.6396153160979918,0.6396153160979918,False
48,7,euclidian,058bbea3-7efe-4879-b977-c3bc29b0b7fc,0.8550001174478457,0.8550001174478457,False
50,1,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,26.84346530932953,26.84346530932953,False
50,1,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.636335602365368,0.636335602365368,False
50,1,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8523661803611272,0.8523661803611272,False
50,2,manhattan,0448d3b2-f46c-490b-aee9-f136e1a355bb,27.037661836436655,27.037661836436655,False
50,2,cosine,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.6360976884264817,0.6360976884264817,False
50,2,euclidian,0448d3b2-f46c-490b-aee9-f136e1a355bb,0.8617001089129254,0.8617133938150706,False
